customer_id,product_id,licenses_purchased,purchase_date,licenses_activated,activation_date,usage_last_month,usage_last_quarter,usage_last_year,expiration_date,activation_date_only,activation_time_only
7174,P256,34,2016-02-13 01:06:55,23,2016-07-08 06:15:26,1,3,6,2019-02-12 01:06:55,2016-07-08,06:15:26
14936,P76,85,2015-11-10 09:59:15,59,2016-04-28 07:29:58,2,2,2,2018-11-09 09:59:15,2016-04-28,07:29:58
14936,P76,97,2018-11-09 12:34:36,18,2019-02-14 04:18:30,9,11,16,2021-11-08 12:34:36,2019-02-14,04:18:30
19709,P146,99,2018-10-01 06:03:47,92,2025-01-24 05:15:44,29,29,35,2021-09-30 06:03:47,2025-01-24,05:15:44.129762
4780,P383,29,2017-02-10 10:16:40,18,2025-01-13 02:39:41,17,18,18,2020-02-10 10:16:40,2025-01-13,02:39:41.129762
1126,P307,74,2016-11-08 03:34:49,32,2017-03-20 13:02:06,11,20,32,2019-11-08 03:34:49,2017-03-20,13:02:06
1126,P307,4,2019-11-08 18:56:24,0,,0,0,0,2022-11-07 18:56:24,,
10491,P159,20,2015-05-24 15:44:16,6,2015-07-14 19:54:28,4,4,4,2018-05-23 15:44:16,2015-07-14,19:54:28
10491,P159,64,2018-05-23 08:28:10,17,2018-06-22 16:52:00,8,11,17,2021-05-22 08:28:10,2018-06-22,16:52:00
16462,P353,26,2018-06-07 17:02:34,17,2018-10-20 13:46:45,0,1,5,2021-06-06 17:02:34,2018-10-20,13:46:45
4046,P141,51,2021-04-21 23:57:45,37,2024-09-30 01:53:07,2,2,2,2024-04-20 23:57:45,2024-09-30,01:53:07.129762
18808,P245,71,2016-12-16 19:14:06,7,2017-05-20 17:27:25,2,3,5,2019-12-16 19:14:06,2017-05-20,17:27:25
18808,P245,4,2019-12-16 08:50:55,4,2020-04-04 09:55:37,0,0,2,2022-12-15 08:50:55,2020-04-04,09:55:37
7069,P254,86,2020-08-01 08:14:00,23,2024-11-02 06:52:57,12,14,17,2023-08-01 08:14:00,2024-11-02,06:52:57.129762
9552,P361,32,2017-10-20 14:49:08,20,2024-09-28 21:16:20,11,11,17,2020-10-19 14:49:08,2024-09-28,21:16:20.129762
12344,P31,28,2015-12-28 09:11:27,1,2015-12-31 01:00:13,0,0,0,2018-12-27 09:11:27,2015-12-31,01:00:13
12344,P31,56,2018-12-27 18:51:40,14,2019-06-18 05:09:33,8,8,14,2021-12-26 18:51:40,2019-06-18,05:09:33
10917,P79,100,2020-04-04 12:43:14,2,2020-08-31 03:45:48,1,1,2,2023-04-04 12:43:14,2020-08-31,03:45:48
6902,P435,13,2016-01-17 23:06:23,5,2016-05-24 05:47:08,3,3,4,2019-01-16 23:06:23,2016-05-24,05:47:08
7376,P359,76,2015-09-01 14:58:43,26,2015-12-11 10:40:13,1,1,1,2018-08-31 14:58:43,2015-12-11,10:40:13
7376,P359,66,2018-08-31 11:04:33,48,2018-11-30 10:10:14,2,2,2,2021-08-30 11:04:33,2018-11-30,10:10:14
7376,P359,9,2021-08-30 21:06:43,6,2025-02-04 13:42:28,1,1,1,2024-08-29 21:06:43,2025-02-04,13:42:28.129762
1723,P473,39,2018-08-15 17:28:23,34,2018-11-27 18:18:30,9,16,27,2021-08-14 17:28:23,2018-11-27,18:18:30
1723,P473,49,2021-08-14 13:08:23,7,2025-03-28 08:31:51,1,4,4,2024-08-13 13:08:23,2025-03-28,08:31:51.129762
5867,P439,44,2018-06-25 01:56:25,33,2018-07-12 05:19:25,19,23,31,2021-06-24 01:56:25,2018-07-12,05:19:25
15975,P373,30,2019-05-24 03:04:50,17,2019-05-25 03:28:03,0,0,0,2022-05-23 03:04:50,2019-05-25,03:28:03
12839,P154,92,2021-06-13 13:28:22,89,2021-11-18 05:58:16,27,37,51,2024-06-12 13:28:22,2021-11-18,05:58:16
5217,P12,53,2016-01-19 23:03:48,9,2025-02-21 12:19:37,1,1,1,2019-01-18 23:03:48,2025-02-21,12:19:37.129762
17955,P201,36,2016-07-01 06:33:00,34,2024-12-05 13:33:44,22,27,27,2019-07-01 06:33:00,2024-12-05,13:33:44.129762
11057,P217,67,2019-09-13 07:05:45,28,2024-08-04 19:05:46,15,16,28,2022-09-12 07:05:45,2024-08-04,19:05:46.129762
15514,P179,64,2017-05-05 18:26:47,0,,1,1,1,2020-05-04 18:26:47,,
12825,P201,64,2016-03-06 02:08:31,27,2016-07-29 05:59:54,1,1,1,2019-03-06 02:08:31,2016-07-29,05:59:54
12825,P201,19,2019-03-06 06:17:53,19,2019-08-10 13:23:38,0,2,8,2022-03-05 06:17:53,2019-08-10,13:23:38
2354,P271,55,2016-07-07 01:19:20,22,2016-08-24 14:25:00,3,3,8,2019-07-07 01:19:20,2016-08-24,14:25:00
2354,P271,28,2019-07-07 16:18:14,14,2019-09-29 02:17:46,2,4,5,2022-07-06 16:18:14,2019-09-29,02:17:46
9275,P145,64,2020-02-23 23:39:38,6,2020-05-12 00:59:09,2,5,5,2023-02-22 23:39:38,2020-05-12,00:59:09
6393,P359,21,2015-07-05 15:34:33,17,2015-12-19 21:49:20,6,12,13,2018-07-04 15:34:33,2015-12-19,21:49:20
6393,P359,15,2018-07-04 14:35:24,7,2018-11-08 15:49:33,1,2,3,2021-07-03 14:35:24,2018-11-08,15:49:33
17958,P202,39,2015-03-15 12:04:20,1,2015-08-21 20:33:01,1,1,1,2018-03-14 12:04:20,2015-08-21,20:33:01
17958,P202,48,2018-03-14 08:49:24,12,2024-11-28 16:03:40,0,1,5,2021-03-13 08:49:24,2024-11-28,16:03:40.129762
3189,P68,43,2016-04-16 01:19:41,23,2024-10-31 02:20:53,12,12,12,2019-04-16 01:19:41,2024-10-31,02:20:53.129762
10598,P386,1,2015-10-08 04:45:06,0,,1,1,1,2018-10-07 04:45:06,,
10598,P386,2,2018-10-07 11:10:07,0,,0,0,0,2021-10-06 11:10:07,,
19019,P444,8,2017-11-05 08:36:28,1,2025-03-13 06:15:10,1,1,1,2020-11-04 08:36:28,2025-03-13,06:15:10.129762
1774,P436,30,2017-09-25 21:43:32,28,2018-01-25 22:56:05,10,14,23,2020-09-24 21:43:32,2018-01-25,22:56:05
1774,P436,35,2020-09-24 06:44:56,29,2020-12-16 08:22:36,1,5,9,2023-09-24 06:44:56,2020-12-16,08:22:36
9964,P235,25,2017-08-22 01:11:57,14,2017-11-04 01:34:12,0,0,0,2020-08-21 01:11:57,2017-11-04,01:34:12
9964,P235,46,2020-08-21 21:25:39,18,2020-11-18 17:40:27,1,1,1,2023-08-21 21:25:39,2020-11-18,17:40:27
5364,P296,26,2016-08-14 20:57:08,11,2024-09-27 16:25:31,10,10,10,2019-08-14 20:57:08,2024-09-27,16:25:31.129762
4508,P227,5,2017-07-05 15:14:08,4,2024-08-28 14:46:24,2,2,4,2020-07-04 15:14:08,2024-08-28,14:46:24.129762
15809,P150,41,2018-04-08 02:35:33,1,2018-05-28 15:36:19,0,0,0,2021-04-07 02:35:33,2018-05-28,15:36:19
15809,P150,43,2021-04-07 07:44:27,29,2025-02-15 21:52:33,2,2,2,2024-04-06 07:44:27,2025-02-15,21:52:33.129762
4746,P108,90,2015-09-16 02:04:09,53,2016-02-24 20:34:48,0,0,0,2018-09-15 02:04:09,2016-02-24,20:34:48
4746,P108,22,2018-09-15 10:34:35,11,2018-12-02 19:34:54,0,1,6,2021-09-14 10:34:35,2018-12-02,19:34:54
4746,P108,38,2021-09-14 16:13:32,17,2022-01-20 19:05:23,1,2,5,2024-09-13 16:13:32,2022-01-20,19:05:23
7148,P412,14,2016-12-12 08:05:54,6,2017-02-01 10:58:46,0,0,1,2019-12-12 08:05:54,2017-02-01,10:58:46
6412,P377,38,2017-12-04 07:10:37,25,2017-12-30 16:06:01,8,15,23,2020-12-03 07:10:37,2017-12-30,16:06:01
6412,P377,31,2020-12-03 10:23:47,0,,1,1,1,2023-12-03 10:23:47,,
300,P186,41,2016-10-16 17:29:36,38,2017-02-01 20:09:33,14,24,31,2019-10-16 17:29:36,2017-02-01,20:09:33
300,P186,13,2019-10-16 18:30:21,4,2020-02-21 04:08:00,0,1,3,2022-10-15 18:30:21,2020-02-21,04:08:00
18864,P53,8,2017-12-06 21:59:23,8,2018-05-18 16:27:17,0,0,0,2020-12-05 21:59:23,2018-05-18,16:27:17
18864,P53,80,2020-12-05 11:11:24,71,2021-03-22 20:25:15,41,47,57,2023-12-05 11:11:24,2021-03-22,20:25:15
4837,P193,72,2016-07-12 09:33:16,32,2017-01-08 16:55:51,11,13,14,2019-07-12 09:33:16,2017-01-08,16:55:51
4837,P193,8,2019-07-12 03:08:13,7,2019-10-27 04:02:49,0,0,3,2022-07-11 03:08:13,2019-10-27,04:02:49
13996,P348,34,2016-12-23 05:08:49,12,2017-05-30 06:35:50,2,2,7,2019-12-23 05:08:49,2017-05-30,06:35:50
5513,P475,95,2020-05-14 07:50:32,89,2020-06-27 12:57:13,0,0,0,2023-05-14 07:50:32,2020-06-27,12:57:13
1846,P50,70,2021-10-26 01:40:18,4,2021-11-27 11:31:57,1,1,1,2024-10-25 01:40:18,2021-11-27,11:31:57
11652,P499,80,2021-04-19 06:12:30,71,2021-08-07 08:27:56,5,17,24,2024-04-18 06:12:30,2021-08-07,08:27:56
15528,P92,91,2015-05-07 22:00:28,10,2015-08-01 05:48:04,1,1,1,2018-05-06 22:00:28,2015-08-01,05:48:04
15528,P92,96,2018-05-06 14:17:57,80,2018-09-28 04:41:18,12,26,34,2021-05-05 14:17:57,2018-09-28,04:41:18
1720,P61,58,2016-04-21 04:06:17,28,2016-09-15 04:15:20,0,0,0,2019-04-21 04:06:17,2016-09-15,04:15:20
1720,P61,71,2019-04-21 17:33:38,18,2025-01-13 09:37:01,10,10,12,2022-04-20 17:33:38,2025-01-13,09:37:01.129762
16890,P333,94,2016-09-02 18:41:20,5,2016-12-12 10:00:23,1,1,1,2019-09-02 18:41:20,2016-12-12,10:00:23
16890,P333,84,2019-09-02 03:52:58,24,2025-03-29 03:35:31,2,2,2,2022-09-01 03:52:58,2025-03-29,03:35:31.129762
11092,P304,66,2015-01-01 00:31:17,20,2024-12-02 19:52:42,10,16,17,2017-12-31 00:31:17,2024-12-02,19:52:42.129762
14216,P497,78,2018-09-21 15:23:05,36,2024-08-17 11:50:44,0,0,0,2021-09-20 15:23:05,2024-08-17,11:50:44.129762
4869,P322,10,2015-04-11 06:40:03,3,2015-04-17 18:01:54,1,2,3,2018-04-10 06:40:03,2015-04-17,18:01:54
4869,P322,18,2018-04-10 07:12:48,14,2024-09-11 13:06:27,2,2,4,2021-04-09 07:12:48,2024-09-11,13:06:27.129762
13239,P126,41,2015-07-12 20:40:40,28,2015-08-01 21:30:10,1,1,1,2018-07-11 20:40:40,2015-08-01,21:30:10
1114,P61,73,2015-06-10 02:57:30,27,2015-08-22 23:33:17,8,14,16,2018-06-09 02:57:30,2015-08-22,23:33:17
1114,P61,8,2018-06-09 05:27:16,5,2018-06-24 06:48:06,0,0,0,2021-06-08 05:27:16,2018-06-24,06:48:06
7893,P204,76,2016-02-02 10:57:04,55,2016-07-31 02:05:24,7,14,20,2019-02-01 10:57:04,2016-07-31,02:05:24
7893,P204,92,2019-02-01 21:37:17,54,2019-07-04 13:20:16,7,12,26,2022-01-31 21:37:17,2019-07-04,13:20:16
16012,P155,88,2016-05-26 06:30:20,62,2016-10-11 13:55:52,19,38,58,2019-05-26 06:30:20,2016-10-11,13:55:52
16012,P155,47,2019-05-26 11:07:04,8,2025-02-03 21:39:16,2,2,2,2022-05-25 11:07:04,2025-02-03,21:39:16.129762
19535,P489,57,2021-02-18 21:39:19,29,2021-06-06 06:29:03,0,0,0,2024-02-18 21:39:19,2021-06-06,06:29:03
5653,P335,98,2016-05-10 23:13:22,70,2016-06-09 22:48:07,21,42,64,2019-05-10 23:13:22,2016-06-09,22:48:07
12301,P398,24,2020-03-18 09:01:23,5,2020-04-12 22:19:16,2,2,2,2023-03-18 09:01:23,2020-04-12,22:19:16
2937,P399,88,2018-05-06 07:30:10,6,2018-06-19 18:49:10,1,1,2,2021-05-05 07:30:10,2018-06-19,18:49:10
2937,P399,92,2021-05-05 14:22:56,14,2024-09-07 15:35:42,5,6,7,2024-05-04 14:22:56,2024-09-07,15:35:42.129762
15194,P443,91,2016-05-05 05:09:39,13,2016-09-04 15:11:00,0,1,3,2019-05-05 05:09:39,2016-09-04,15:11:00
15194,P443,47,2019-05-05 19:28:39,14,2019-10-29 01:07:24,1,1,1,2022-05-04 19:28:39,2019-10-29,01:07:24
12521,P141,60,2016-08-21 15:58:09,16,2017-02-09 03:24:16,7,9,15,2019-08-21 15:58:09,2017-02-09,03:24:16
14586,P189,98,2015-02-04 08:48:22,25,2015-04-11 17:21:23,0,3,10,2018-02-03 08:48:22,2015-04-11,17:21:23
14586,P189,5,2018-02-03 16:28:25,2,2018-05-06 07:30:45,0,0,0,2021-02-02 16:28:25,2018-05-06,07:30:45
14586,P189,46,2021-02-02 07:44:08,25,2021-04-26 12:08:04,12,22,25,2024-02-02 07:44:08,2021-04-26,12:08:04
381,P62,30,2015-09-23 14:20:16,23,2015-10-03 14:51:33,6,13,17,2018-09-22 14:20:16,2015-10-03,14:51:33
3822,P43,16,2015-09-20 19:21:48,11,2016-02-04 22:33:24,4,5,5,2018-09-19 19:21:48,2016-02-04,22:33:24
3822,P43,74,2018-09-19 18:31:01,44,2018-12-07 04:41:25,30,40,43,2021-09-18 18:31:01,2018-12-07,04:41:25
3822,P43,4,2021-09-18 17:03:07,2,2021-12-21 21:36:19,0,1,1,2024-09-17 17:03:07,2021-12-21,21:36:19
4000,P251,97,2018-03-22 23:20:45,67,2018-04-08 19:23:28,43,45,60,2021-03-21 23:20:45,2018-04-08,19:23:28
16704,P116,18,2021-09-08 10:56:00,15,2024-09-30 20:06:40,1,1,1,2024-09-07 10:56:00,2024-09-30,20:06:40.129762
755,P301,18,2017-07-09 06:25:28,8,2017-10-04 19:16:07,5,5,5,2020-07-08 06:25:28,2017-10-04,19:16:07
755,P301,95,2020-07-08 02:27:10,0,,1,1,1,2023-07-08 02:27:10,,
18776,P294,27,2020-04-15 19:04:36,11,2020-04-18 17:13:00,4,4,4,2023-04-15 19:04:36,2020-04-18,17:13:00
15713,P141,53,2020-05-21 01:42:32,28,2025-05-09 04:10:59,9,11,14,2023-05-21 01:42:32,2025-05-09,04:10:59.129762
3099,P407,21,2018-08-24 11:41:07,13,2025-06-30 15:19:54,1,1,1,2021-08-23 11:41:07,2025-06-30,15:19:54.129762
19428,P93,12,2019-02-20 07:05:50,5,2019-07-08 21:26:26,0,0,1,2022-02-19 07:05:50,2019-07-08,21:26:26
12582,P248,51,2017-07-11 00:11:53,24,2017-09-06 07:55:34,3,3,12,2020-07-10 00:11:53,2017-09-06,07:55:34
12582,P248,42,2020-07-10 23:29:48,21,2025-01-23 00:02:45,12,14,20,2023-07-10 23:29:48,2025-01-23,00:02:45.129762
14211,P153,36,2021-01-01 16:35:32,20,2025-07-12 10:08:16,9,12,17,2024-01-01 16:35:32,2025-07-12,10:08:16.129762
18725,P65,21,2018-01-23 09:00:48,8,2018-04-05 00:45:56,2,2,2,2021-01-22 09:00:48,2018-04-05,00:45:56
3259,P167,84,2020-04-15 03:03:24,32,2020-05-30 17:30:02,1,1,1,2023-04-15 03:03:24,2020-05-30,17:30:02
2081,P366,80,2015-01-28 10:16:27,24,2015-07-28 00:47:50,7,10,17,2018-01-27 10:16:27,2015-07-28,00:47:50
2081,P366,8,2018-01-27 01:34:20,3,2024-08-21 11:00:08,0,0,0,2021-01-26 01:34:20,2024-08-21,11:00:08.129762
17614,P95,3,2017-08-12 21:38:55,3,2024-11-19 09:14:13,2,2,3,2020-08-11 21:38:55,2024-11-19,09:14:13.129762
13282,P417,98,2018-07-24 16:16:20,55,2018-11-27 08:04:23,5,11,19,2021-07-23 16:16:20,2018-11-27,08:04:23
648,P202,89,2018-11-25 18:53:11,87,2019-05-20 09:08:28,15,17,40,2021-11-24 18:53:11,2019-05-20,09:08:28
18221,P419,68,2018-01-26 11:20:22,37,2018-04-06 18:07:31,2,2,2,2021-01-25 11:20:22,2018-04-06,18:07:31
17578,P402,27,2015-08-02 14:00:58,17,2015-11-23 07:33:50,2,2,2,2018-08-01 14:00:58,2015-11-23,07:33:50
17578,P402,66,2018-08-01 20:30:56,45,2018-11-10 05:15:14,25,30,32,2021-07-31 20:30:56,2018-11-10,05:15:14
17578,P402,54,2021-07-31 21:50:59,13,2021-12-28 10:45:26,9,13,13,2024-07-30 21:50:59,2021-12-28,10:45:26
17370,P251,81,2020-08-27 05:20:02,39,2020-12-21 08:28:52,10,14,14,2023-08-27 05:20:02,2020-12-21,08:28:52
2095,P266,63,2018-04-05 09:23:43,11,2018-08-31 11:12:50,1,1,1,2021-04-04 09:23:43,2018-08-31,11:12:50
19161,P276,30,2018-07-19 00:37:29,27,2018-12-25 00:39:59,15,27,27,2021-07-18 00:37:29,2018-12-25,00:39:59
4067,P386,86,2021-08-20 05:48:28,20,2024-09-03 15:30:02,2,4,6,2024-08-19 05:48:28,2024-09-03,15:30:02.129762
6799,P495,91,2019-01-21 22:56:09,45,2019-04-26 17:25:45,24,34,43,2022-01-20 22:56:09,2019-04-26,17:25:45
3845,P93,71,2018-12-24 07:45:06,54,2019-02-04 08:25:49,23,27,32,2021-12-23 07:45:06,2019-02-04,08:25:49
19632,P356,36,2019-08-11 07:15:54,29,2020-01-16 05:16:06,8,8,16,2022-08-10 07:15:54,2020-01-16,05:16:06
5897,P3,15,2015-07-04 01:26:30,7,2015-09-23 04:35:35,1,3,4,2018-07-03 01:26:30,2015-09-23,04:35:35
5897,P3,71,2018-07-03 18:29:01,33,2025-03-28 18:43:54,0,0,0,2021-07-02 18:29:01,2025-03-28,18:43:54.129762
18178,P229,78,2017-11-06 19:31:20,34,2018-04-01 02:34:21,16,26,34,2020-11-05 19:31:20,2018-04-01,02:34:21
18178,P229,66,2020-11-05 05:36:08,4,2025-02-28 03:00:30,1,1,2,2023-11-05 05:36:08,2025-02-28,03:00:30.129762
10299,P63,35,2019-05-24 11:24:44,24,2019-08-19 19:19:12,14,21,24,2022-05-23 11:24:44,2019-08-19,19:19:12
1283,P66,31,2015-05-10 22:21:44,20,2015-09-17 20:12:07,3,6,9,2018-05-09 22:21:44,2015-09-17,20:12:07
1283,P66,19,2018-05-09 16:09:51,16,2018-05-29 17:45:50,0,0,0,2021-05-08 16:09:51,2018-05-29,17:45:50
1283,P66,75,2021-05-08 23:07:46,31,2025-04-03 23:37:46,0,0,0,2024-05-07 23:07:46,2025-04-03,23:37:46.129762
18845,P106,5,2019-07-12 16:03:04,3,2024-07-21 04:20:42,0,0,0,2022-07-11 16:03:04,2024-07-21,04:20:42.129762
5283,P45,33,2018-06-17 04:26:13,24,2018-11-12 18:26:24,15,21,24,2021-06-16 04:26:13,2018-11-12,18:26:24
5283,P45,70,2021-06-16 11:30:24,65,2025-01-25 15:48:38,11,15,39,2024-06-15 11:30:24,2025-01-25,15:48:38.129762
18432,P132,12,2019-03-15 23:05:26,12,2019-06-04 16:21:31,0,0,0,2022-03-14 23:05:26,2019-06-04,16:21:31
1148,P44,25,2020-11-16 11:11:39,17,2024-11-19 17:22:34,2,8,8,2023-11-16 11:11:39,2024-11-19,17:22:34.129762
4087,P260,76,2015-10-04 07:27:48,20,2015-12-14 18:25:48,10,11,15,2018-10-03 07:27:48,2015-12-14,18:25:48
4087,P260,70,2018-10-03 03:54:02,70,2019-01-11 17:46:45,18,20,23,2021-10-02 03:54:02,2019-01-11,17:46:45
4087,P260,93,2021-10-02 00:27:10,7,2022-02-18 06:16:05,0,0,0,2024-10-01 00:27:10,2022-02-18,06:16:05
9784,P187,22,2018-08-25 09:47:20,18,2018-09-02 02:31:04,2,4,6,2021-08-24 09:47:20,2018-09-02,02:31:04
9784,P187,42,2021-08-24 18:09:31,10,2024-07-27 06:29:10,5,7,10,2024-08-23 18:09:31,2024-07-27,06:29:10.129762
17840,P88,76,2015-01-04 08:47:30,13,2015-05-05 03:13:41,2,2,2,2018-01-03 08:47:30,2015-05-05,03:13:41
13863,P484,81,2015-09-02 06:02:32,39,2015-11-04 10:34:56,18,20,28,2018-09-01 06:02:32,2015-11-04,10:34:56
13863,P484,25,2018-09-01 13:53:40,23,2018-10-30 08:14:47,1,1,1,2021-08-31 13:53:40,2018-10-30,08:14:47
13863,P484,44,2021-08-31 12:12:49,44,2022-02-11 12:21:57,18,28,33,2024-08-30 12:12:49,2022-02-11,12:21:57
3,P128,56,2018-03-18 19:40:22,8,2018-04-15 04:45:19,0,0,3,2021-03-17 19:40:22,2018-04-15,04:45:19
3,P128,90,2021-03-17 07:26:10,69,2024-11-13 02:55:09,12,18,23,2024-03-16 07:26:10,2024-11-13,02:55:09.129762
9851,P24,27,2017-02-12 18:51:18,13,2017-04-29 05:52:47,7,8,11,2020-02-12 18:51:18,2017-04-29,05:52:47
9851,P24,14,2020-02-12 00:39:09,13,2020-08-04 11:01:53,7,7,12,2023-02-11 00:39:09,2020-08-04,11:01:53
17022,P464,50,2015-01-24 00:35:20,40,2015-04-25 07:51:20,9,9,15,2018-01-23 00:35:20,2015-04-25,07:51:20
17022,P464,64,2018-01-23 00:49:28,40,2018-06-22 08:13:24,14,27,32,2021-01-22 00:49:28,2018-06-22,08:13:24
17022,P464,29,2021-01-22 09:47:21,22,2021-06-28 00:56:47,2,2,2,2024-01-22 09:47:21,2021-06-28,00:56:47
9615,P338,77,2017-04-20 20:23:50,23,2017-07-09 05:03:32,9,18,23,2020-04-19 20:23:50,2017-07-09,05:03:32
17502,P228,22,2015-12-14 00:39:28,6,2016-03-22 02:05:04,2,3,5,2018-12-13 00:39:28,2016-03-22,02:05:04
17502,P228,73,2018-12-13 18:08:42,8,2019-03-06 21:32:32,2,2,2,2021-12-12 18:08:42,2019-03-06,21:32:32
17502,P228,69,2021-12-12 16:49:06,22,2025-01-02 03:41:09,0,0,0,2024-12-11 16:49:06,2025-01-02,03:41:09.129762
4583,P296,29,2015-08-28 12:09:04,16,2015-11-17 17:25:35,1,4,8,2018-08-27 12:09:04,2015-11-17,17:25:35
4583,P296,20,2018-08-27 21:45:43,18,2019-02-23 17:28:31,0,1,5,2021-08-26 21:45:43,2019-02-23,17:28:31
16071,P356,39,2018-02-10 08:54:11,14,2018-05-05 21:56:15,1,1,1,2021-02-09 08:54:11,2018-05-05,21:56:15
10255,P268,69,2019-10-15 18:54:42,8,2025-06-01 04:32:36,1,1,1,2022-10-14 18:54:42,2025-06-01,04:32:36.129762
11539,P311,8,2018-10-09 17:16:25,1,2019-02-22 10:04:38,0,0,0,2021-10-08 17:16:25,2019-02-22,10:04:38
17637,P262,31,2015-07-26 00:20:45,10,2016-01-06 04:47:17,2,2,2,2018-07-25 00:20:45,2016-01-06,04:47:17
17637,P262,73,2018-07-25 13:29:36,23,2018-08-23 20:32:35,2,2,2,2021-07-24 13:29:36,2018-08-23,20:32:35
17637,P262,47,2021-07-24 09:36:31,26,2021-10-18 23:04:37,12,14,23,2024-07-23 09:36:31,2021-10-18,23:04:37
6877,P353,39,2015-03-01 10:33:42,5,2015-03-26 01:15:24,1,3,3,2018-02-28 10:33:42,2015-03-26,01:15:24
6877,P353,68,2018-02-28 14:27:27,36,2018-05-02 17:38:02,18,29,31,2021-02-27 14:27:27,2018-05-02,17:38:02
6877,P353,34,2021-02-27 17:56:51,13,2021-04-06 23:49:27,2,2,2,2024-02-27 17:56:51,2021-04-06,23:49:27
3245,P340,27,2016-06-27 20:45:27,5,2016-10-11 08:03:04,1,1,1,2019-06-27 20:45:27,2016-10-11,08:03:04
3245,P340,90,2019-06-27 08:49:16,65,2019-09-10 06:23:28,15,16,25,2022-06-26 08:49:16,2019-09-10,06:23:28
1466,P122,14,2021-01-15 06:08:03,11,2025-06-19 00:13:06,0,2,4,2024-01-15 06:08:03,2025-06-19,00:13:06.129762
1204,P97,69,2018-06-17 11:59:59,8,2018-10-22 09:56:38,2,2,2,2021-06-16 11:59:59,2018-10-22,09:56:38
4643,P154,18,2015-12-11 00:18:25,1,2016-01-01 15:00:56,0,0,0,2018-12-10 00:18:25,2016-01-01,15:00:56
7053,P491,69,2017-12-03 03:15:07,24,2018-04-13 01:08:24,2,2,2,2020-12-02 03:15:07,2018-04-13,01:08:24
7053,P491,59,2020-12-02 22:12:13,34,2021-05-29 12:14:03,1,1,1,2023-12-02 22:12:13,2021-05-29,12:14:03
4398,P309,17,2015-05-01 03:35:13,7,2015-10-26 20:40:32,0,3,3,2018-04-30 03:35:13,2015-10-26,20:40:32
4398,P309,80,2018-04-30 05:34:48,11,2018-07-04 23:03:20,1,5,5,2021-04-29 05:34:48,2018-07-04,23:03:20
4398,P309,22,2021-04-29 03:04:14,17,2021-09-04 12:17:57,1,1,1,2024-04-28 03:04:14,2021-09-04,12:17:57
18091,P111,99,2017-05-04 02:41:01,95,2017-08-02 21:50:25,8,22,43,2020-05-03 02:41:01,2017-08-02,21:50:25
19392,P184,81,2021-04-22 22:49:11,53,2021-06-18 09:00:40,4,9,23,2024-04-21 22:49:11,2021-06-18,09:00:40
9090,P66,21,2015-09-08 16:29:26,19,2015-09-16 12:33:16,8,10,11,2018-09-07 16:29:26,2015-09-16,12:33:16
9090,P66,46,2018-09-07 22:17:25,37,2019-01-11 04:12:24,1,1,1,2021-09-06 22:17:25,2019-01-11,04:12:24
9090,P66,81,2021-09-06 14:56:02,56,2022-01-29 01:27:04,1,1,1,2024-09-05 14:56:02,2022-01-29,01:27:04
13829,P39,21,2015-08-16 11:17:23,18,2015-10-02 19:22:55,3,4,8,2018-08-15 11:17:23,2015-10-02,19:22:55
13829,P39,13,2018-08-15 03:28:18,8,2018-10-10 00:18:07,1,1,1,2021-08-14 03:28:18,2018-10-10,00:18:07
18018,P131,38,2019-05-28 06:09:58,23,2019-08-03 12:09:32,0,0,0,2022-05-27 06:09:58,2019-08-03,12:09:32
8542,P196,22,2018-01-12 16:08:22,17,2018-01-31 11:05:04,7,9,16,2021-01-11 16:08:22,2018-01-31,11:05:04
8542,P196,95,2021-01-11 23:55:43,9,2021-06-27 21:24:46,2,3,3,2024-01-11 23:55:43,2021-06-27,21:24:46
5352,P205,19,2017-01-23 21:58:19,14,2017-02-27 00:29:57,2,2,2,2020-01-23 21:58:19,2017-02-27,00:29:57
5352,P205,45,2020-01-23 10:11:52,9,2025-04-20 07:29:47,2,2,2,2023-01-22 10:11:52,2025-04-20,07:29:47.129762
14945,P43,63,2016-09-18 02:45:15,44,2017-03-03 11:59:40,17,21,30,2019-09-18 02:45:15,2017-03-03,11:59:40
14945,P43,53,2019-09-18 03:28:45,37,2025-01-15 21:25:39,0,0,0,2022-09-17 03:28:45,2025-01-15,21:25:39.129762
8329,P347,16,2020-06-01 02:02:33,8,2020-11-04 18:08:57,0,0,0,2023-06-01 02:02:33,2020-11-04,18:08:57
13938,P482,32,2015-09-20 07:33:44,32,2015-10-29 02:07:53,6,6,12,2018-09-19 07:33:44,2015-10-29,02:07:53
13938,P482,25,2018-09-19 23:12:49,23,2024-11-18 21:58:45,7,14,21,2021-09-18 23:12:49,2024-11-18,21:58:45.129762
4694,P275,32,2021-10-26 00:09:32,5,2025-02-22 14:36:20,2,2,2,2024-10-25 00:09:32,2025-02-22,14:36:20.129762
6677,P37,27,2015-12-18 07:55:06,13,2016-04-25 00:51:15,7,7,10,2018-12-17 07:55:06,2016-04-25,00:51:15
6677,P37,65,2018-12-17 20:42:14,49,2024-12-08 22:06:23,1,1,1,2021-12-16 20:42:14,2024-12-08,22:06:23.129762
8828,P325,90,2017-08-18 09:50:37,60,2017-09-07 20:28:18,7,25,25,2020-08-17 09:50:37,2017-09-07,20:28:18
